AccountID,AccountType,Balance,CreditScore,Currency,CustomerID,DateOpened,ManagerID,ODLimit
4375120305313,FixedDeposit,46500.8,529,USD,444066,2021-07-02,774,6947.27
9998154021119,FixedDeposit,42962.78,573,GBP,409921,2021-06-29,2821,9287.5
2920043881526,Checking,48449.98,508,USD,425324,2021-03-01,787,1440.93
3238273966054,Savings,1683.42,687,EUR,437799,2021-07-03,1571,3434.96
7031379834358,Business,44785.63,659,USD,406536,2021-03-29,1698,658.78
3381445519332,Business,1818.25,519,USD,417949,2021-12-28,2030,6671.33
6088315812046,Business,40347.69,584,GBP,423580,2020-03-27,223,666.56
9043980190262,Savings,9441.41,698,USD,426641,2022-11-02,2608,6516.34
6026308442664,FixedDeposit,40513.3,415,EUR,401618,2022-03-12,633,3329.8
3310467712181,FixedDeposit,10267.99,841,GBP,428570,2023-10-02,2823,1530.11
9703307341784,FixedDeposit,20346.71,822,EUR,444716,2023-08-12,217,3144.3
9408247138781,FixedDeposit,19990.53,764,GBP,415243,2020-06-06,2098,8262.3
7987214903824,Savings,40176.3,385,USD,409048,2023-12-09,1963,8726.97
5782228744720,Checking,6104.06,523,EUR,407879,2023-04-29,1002,6350.48
9566547555065,Savings,27174.56,846,EUR,442278,2023-06-25,444,3323.01
6186166279310,Savings,6032.92,729,EUR,433424,2021-12-11,1504,7946.74
3892895563512,Savings,30074.64,706,USD,425440,2024-01-04,1093,1539.78
1309334693657,Checking,10742.56,473,GBP,448855,2020-01-25,2934,4125.09
6829214559871,FixedDeposit,34236.85,385,USD,448870,2024-06-22,2363,4389.49
9524196242642,Savings,39064.0,738,EUR,421685,2020-07-12,1233,2442.99
9756657486600,Savings,29488.56,668,USD,411431,2021-08-01,555,1966.96
7094513680999,Savings,6332.32,418,USD,407011,2022-10-04,2568,7589.61
5733264730696,Savings,12937.64,306,EUR,438393,2020-09-02,55,9495.65
7405040099746,Savings,24350.71,550,EUR,431050,2022-01-27,2353,6484.94
8010937476984,Savings,8757.16,559,EUR,444277,2024-06-15,739,4704.77
4216001518936,FixedDeposit,44515.68,324,EUR,434061,2020-10-31,1231,6247.46
1345506723433,FixedDeposit,8285.16,337,EUR,437696,2022-03-15,822,6755.99
2352719682296,Savings,10965.45,345,USD,444560,2024-05-24,596,9337.39
5375193878256,Savings,12069.49,600,EUR,412069,2020-06-02,2284,1350.38
8814279227168,Checking,45415.3,604,GBP,408924,2022-11-07,1122,2129.96
4376914278665,Checking,15485.7,319,EUR,410886,2021-08-02,1559,2529.3
4767742167403,Checking,26739.51,671,GBP,401711,2020-03-15,2801,5238.38
5721026832137,Savings,45820.87,828,GBP,448913,2021-12-06,1621,6262.47
6313853519306,FixedDeposit,14910.6,665,USD,419646,2020-04-25,1865,3054.02
3408981314988,Business,40755.1,617,GBP,404055,2021-12-11,74,7822.93
9935210705678,FixedDeposit,29880.97,718,EUR,413418,2021-01-10,2253,5964.18
8016053260591,FixedDeposit,33288.58,817,USD,421987,2021-02-15,1770,2265.56
4055415122739,FixedDeposit,2266.78,584,EUR,417429,2023-06-18,1351,5285.79
5522156658820,Business,35785.42,724,GBP,404582,2024-04-20,2449,3252.14
8632228317227,FixedDeposit,30601.59,688,EUR,401321,2020-07-11,32,1601.49
8679358747143,Savings,11579.63,735,USD,433098,2024-04-14,1813,4857.13
6070944866079,Checking,37575.79,416,EUR,434152,2022-04-12,559,7510.88
6810870616383,Savings,24780.56,562,USD,412059,2023-04-13,127,7227.46
4480075751205,FixedDeposit,32913.18,838,GBP,409194,2020-06-25,733,8144.6
6531599280635,Savings,38172.0,600,EUR,426694,2022-07-14,2399,1473.04
5388346902102,Business,33676.94,456,GBP,400393,2021-10-16,2605,5154.27
9399375139899,Business,31952.49,502,EUR,425859,2020-03-25,66,7997.66
8060945326195,FixedDeposit,13940.54,652,GBP,426016,2020-06-25,530,4190.5
7987878739973,Business,14430.05,779,USD,421957,2023-04-13,2296,5300.02
3281286208822,FixedDeposit,40156.96,445,EUR,435374,2023-05-07,558,3161.46
1042871889252,Savings,30258.38,784,EUR,442599,2023-08-15,2763,9006.98
1324481620114,Savings,45653.14,331,EUR,407970,2023-07-31,2162,5527.56
2765979041359,FixedDeposit,38219.19,842,USD,440721,2024-05-15,2123,6115.53
2732259514250,Savings,20459.85,850,EUR,421109,2021-08-29,1179,3382.09
6091522724650,Checking,8905.08,809,EUR,400682,2020-02-28,1151,3661.12
1475046875069,FixedDeposit,1066.28,705,EUR,442458,2022-06-21,1897,2811.08
1474508467780,Business,18067.15,712,EUR,435986,2024-06-14,1316,1992.22
8176882220539,FixedDeposit,19275.08,588,GBP,442939,2023-03-17,254,5983.92
9262947930884,FixedDeposit,42380.26,346,EUR,403110,2021-09-21,646,7638.38
8825713045190,Business,23725.91,522,GBP,444397,2020-01-13,1394,2074.89
5420950813923,Savings,44886.3,817,GBP,436700,2020-05-12,314,6275.59
8325352690413,Business,16121.95,635,EUR,415126,2022-10-13,172,8690.57
7289182201604,Savings,38926.84,328,EUR,400382,2021-10-22,1902,7322.61
8673465961534,FixedDeposit,19087.38,398,GBP,424767,2022-04-04,62,1959.71
4240996452781,FixedDeposit,22962.97,596,GBP,406150,2023-08-17,1732,8447.98
7356703421577,Checking,29634.4,684,GBP,429015,2020-04-03,2686,6320.63
8415456305190,FixedDeposit,23779.52,667,EUR,436961,2021-09-14,1939,9704.16
6255924240861,FixedDeposit,26138.27,818,GBP,402166,2023-07-02,439,5003.37
1585849241662,Business,25501.97,483,USD,400725,2024-06-02,2991,9818.81
5648615197146,FixedDeposit,1718.0,340,GBP,406252,2022-04-17,344,7612.28
3183086336967,Business,32934.22,319,EUR,433944,2021-11-27,1821,5675.37
7287702128293,Business,6345.04,517,GBP,413668,2022-11-18,114,4984.36
1911279986706,Business,17741.65,803,GBP,423373,2024-01-09,2203,7560.69
5277436852099,Business,29071.6,492,USD,416592,2023-11-29,1093,5782.26
2665794461967,Checking,3375.57,512,USD,400646,2022-08-01,1347,3851.43
4659089186344,Business,11958.33,475,GBP,402228,2021-04-23,2398,4039.56
7649299710414,Checking,2686.28,646,USD,449243,2022-07-28,1388,5919.4
9410337541646,Checking,45424.37,677,GBP,423249,2023-04-16,2641,6710.43
2136196405304,FixedDeposit,15904.55,817,EUR,401607,2023-05-19,83,1035.0
6638210003394,Checking,2777.43,530,EUR,407800,2020-07-17,1701,1520.28
8592925923929,Business,45255.59,609,GBP,436877,2023-03-07,2066,4621.74
9132612739774,FixedDeposit,12117.88,529,USD,427039,2021-04-21,1129,5149.77
2311237352593,Checking,29303.28,448,USD,442105,2023-01-27,339,6930.82
8829056631743,Business,5359.25,680,USD,429322,2024-01-29,2523,967.82
7256316747622,Savings,1237.39,694,GBP,447215,2024-06-29,2870,7373.76
9945462614125,Business,19132.38,496,EUR,423281,2022-11-22,2217,8144.54
1336096025186,Savings,28945.8,636,EUR,403159,2021-11-18,55,755.84
6107402771694,Checking,8150.63,458,EUR,423380,2020-06-27,1999,8107.2
8153344651670,Savings,15812.71,848,USD,416370,2022-01-22,2129,7160.04
1687719655234,Checking,43971.89,513,USD,447139,2024-04-11,1785,8736.79
3842994528292,Savings,13857.57,848,USD,405093,2024-03-30,130,823.93
9189120415822,Business,45792.52,542,USD,406972,2020-02-16,1920,6589.2
2689534634845,Business,28626.65,610,EUR,446941,2024-02-16,2149,6725.54
9852558706423,Checking,46822.35,798,USD,408855,2024-07-22,1489,8393.53
2746119144985,FixedDeposit,11799.32,535,GBP,411300,2020-09-06,602,9143.3
5073118708433,FixedDeposit,31027.93,503,EUR,449007,2024-06-17,1452,7910.6
1926792422144,Checking,21775.8,747,GBP,418423,2022-12-02,241,8044.5
4649772948119,Checking,23808.62,325,GBP,422810,2021-06-07,1813,8485.87
1341172717926,Savings,17991.55,432,USD,442593,2022-08-20,2551,4550.19
2897405514039,Savings,26656.09,606,USD,445278,2024-03-10,1622,6079.83
3237280635134,FixedDeposit,43013.75,848,EUR,442282,2023-04-11,2445,9707.87
2982888848328,FixedDeposit,40731.43,722,USD,411476,2023-10-13,2627,3004.84
2453700127473,FixedDeposit,12012.9,313,GBP,405087,2021-05-18,881,8884.63
6738758371876,Business,21655.58,553,USD,439468,2021-06-11,1839,5134.01
4911519257605,FixedDeposit,42906.24,603,USD,429070,2021-04-14,1180,5078.61
3849132946115,Business,18511.36,324,USD,442629,2020-07-27,2483,8459.78
5844262723485,Savings,43025.14,327,EUR,414416,2020-12-04,110,6856.45
3248923203972,FixedDeposit,2721.28,498,USD,403454,2021-12-20,332,6026.63
1323533856134,Savings,19946.01,357,EUR,402388,2022-09-03,1045,7755.86
8203875715958,Checking,35703.14,453,EUR,427551,2024-01-17,2827,7915.55
4131434041387,Savings,29469.33,647,GBP,427177,2020-09-06,1299,6228.14
8810880878534,Checking,41026.63,694,GBP,431821,2021-08-18,1624,6415.32
9899534179531,FixedDeposit,43697.95,329,USD,419118,2022-12-25,1293,989.52
3592142661489,FixedDeposit,42861.84,628,EUR,423678,2024-02-21,599,6325.51
7848873605848,FixedDeposit,23263.7,840,GBP,433878,2021-03-13,262,8565.98
9070205093593,FixedDeposit,43321.77,697,EUR,426052,2022-03-27,34,5549.41
7894737267166,Business,35676.4,695,USD,420297,2023-06-30,2361,8721.53
4648843572056,Business,35897.46,743,USD,417617,2022-06-30,1976,830.31
7732166927269,Business,21552.3,300,USD,412899,2020-07-12,2427,7334.44
3201586423027,Business,43183.64,711,USD,442671,2022-07-24,2166,3597.34
3179709318506,Business,30245.81,461,EUR,404911,2020-03-31,2637,8189.12
2399541956026,FixedDeposit,21799.95,751,USD,403044,2023-07-15,2602,1891.49
9340751219742,Savings,19620.55,590,USD,426315,2023-11-14,1618,1006.48
4804596262133,FixedDeposit,41598.49,625,USD,446116,2020-04-18,387,7417.28
9522608858692,FixedDeposit,20706.38,536,GBP,423946,2020-11-24,809,9500.4
3059680754033,FixedDeposit,6032.18,814,EUR,446163,2020-09-15,680,6454.38
7899738529980,FixedDeposit,47671.27,453,USD,422178,2022-08-19,1124,5174.99
1766475713902,Checking,9728.68,453,GBP,423175,2021-12-29,94,3361.17
5261354212383,Business,35846.74,589,GBP,413392,2021-08-05,397,9749.3
2156671267093,FixedDeposit,3901.28,401,EUR,428619,2023-01-19,24,1094.51
6080521022134,FixedDeposit,18091.42,796,USD,420814,2020-02-26,1939,5355.44
5025448619740,Checking,43549.6,332,EUR,442864,2021-05-09,1918,5642.83
1435826660937,Checking,16111.57,362,USD,447515,2021-08-14,280,9068.53
1881710992023,Business,32410.38,833,EUR,408915,2023-02-20,83,5476.33
4809551922059,Checking,10054.84,616,EUR,404905,2023-08-31,15,7020.98
8787054016166,Savings,2972.62,812,USD,444013,2022-06-18,1018,6069.16
6144359843193,Savings,11771.09,402,EUR,401431,2022-05-16,2840,1883.27
5576827204301,Savings,1703.57,572,GBP,417268,2021-11-23,259,6402.78
6826097273444,Savings,27467.79,706,EUR,427524,2024-07-15,70,4335.21
9314092859024,FixedDeposit,21708.33,358,USD,405240,2023-05-04,2004,6849.41
3444798730690,FixedDeposit,25730.95,837,GBP,401460,2022-09-28,1937,9252.76
7969380690769,Business,46524.61,745,GBP,423324,2024-02-16,1263,7831.58
9889390857545,Business,25414.44,754,GBP,429713,2021-07-13,741,6843.67
6679819324193,Savings,6096.26,712,EUR,436971,2023-04-18,2790,5105.85
8264584159934,Savings,2900.18,684,EUR,403874,2024-06-14,2255,749.86
3581771261502,Savings,17973.99,716,EUR,402370,2020-03-10,2831,8507.6
5610847877594,Checking,38941.21,731,EUR,445944,2022-09-23,154,6083.42
2702676007117,Savings,9997.75,598,GBP,401930,2020-09-08,1799,7705.95
9802296071919,FixedDeposit,43730.13,793,EUR,404043,2023-06-28,1554,9933.66
8836751193845,Savings,29275.47,588,USD,417160,2023-07-01,1898,3597.14
8630411245415,Checking,43750.08,821,USD,434601,2020-02-03,351,3331.27
2268505707116,FixedDeposit,5336.72,510,USD,438108,2024-05-20,307,2088.38
4583530559269,FixedDeposit,30935.5,361,USD,408970,2021-02-18,1357,5577.3
3252460802266,Business,39120.18,845,EUR,440167,2023-11-18,124,9909.4
3833599699498,FixedDeposit,36495.45,514,EUR,437486,2021-10-27,1420,6882.69
8108824371746,FixedDeposit,23035.79,305,USD,405950,2020-01-16,2553,8222.8
3278351774382,FixedDeposit,11309.01,631,USD,417143,2021-08-21,2120,4791.63
6833100019178,Business,3790.14,623,EUR,423656,2022-09-12,69,1659.72
8762506654755,Checking,21701.37,618,GBP,424313,2024-03-28,1848,996.62
2783688150272,FixedDeposit,34244.0,510,GBP,438581,2021-06-05,597,9885.42
6879600895756,Checking,24671.19,646,EUR,446287,2022-03-24,1366,4707.52
5000357395607,Savings,49172.37,540,USD,417435,2020-07-27,1050,5183.29
6617862315250,FixedDeposit,28643.62,616,EUR,408772,2022-01-06,815,8313.64
9994754413807,Checking,33963.69,560,EUR,401792,2020-12-13,2833,1485.06
4584550072409,Savings,39400.2,767,EUR,404339,2023-10-31,274,1874.44
3598649758594,FixedDeposit,48901.57,785,USD,421885,2021-05-23,1294,2933.26
4018193205802,Savings,26948.97,707,EUR,414935,2021-09-30,1882,2610.55
1741622649526,Business,34065.77,596,EUR,442407,2020-12-22,1217,6139.58
6248880389844,FixedDeposit,35945.07,310,EUR,414470,2023-10-11,2213,5111.63
6071292516689,FixedDeposit,39922.15,495,USD,426865,2022-02-12,645,1548.96
2785373549163,Savings,5087.87,660,GBP,449821,2023-07-15,1750,2971.57
5657291756805,Business,45343.72,396,EUR,416583,2022-10-23,270,1668.7
6242273404692,Checking,25357.25,840,USD,417718,2023-08-01,2238,5951.18
1923883220152,Savings,29582.2,532,EUR,437408,2023-08-01,280,3237.09
9290544644892,Checking,26857.2,828,EUR,409307,2022-10-04,1174,1412.99
2673183032363,FixedDeposit,43597.69,591,GBP,445474,2020-05-24,1541,5110.92
9984791842124,Checking,48248.67,453,EUR,409870,2024-03-08,18,7384.18
5385016679970,Business,21342.41,605,USD,402597,2021-06-27,2971,1247.55
4240519799534,Checking,28728.13,812,GBP,426531,2023-08-02,1769,2490.72
4074152554793,FixedDeposit,35940.57,837,USD,438413,2020-10-20,1773,5345.62
3927189072738,Savings,24673.99,806,GBP,447138,2020-06-10,2894,1257.75
9364945360221,FixedDeposit,49622.1,414,USD,416882,2020-09-04,2932,4473.03
8677838686178,FixedDeposit,23952.13,815,GBP,439552,2022-08-23,2754,7488.23
6103158767304,Savings,40483.72,436,USD,434143,2021-07-27,2064,4241.59
4523828052606,Savings,22048.89,424,EUR,444585,2023-08-16,2804,7032.58
8985341269123,Business,15116.48,565,EUR,428594,2021-09-26,670,5841.83
2290922134914,Business,16951.89,637,EUR,407593,2021-03-21,226,6356.77
7525370926942,Checking,4534.64,393,EUR,430257,2023-02-17,2344,2895.95
7101092654106,Savings,37146.68,813,EUR,417190,2023-10-30,1827,5879.5
6503108829353,FixedDeposit,36935.51,345,USD,408789,2022-09-23,2296,6115.72
8491307189980,Savings,29821.15,526,USD,407562,2020-09-08,754,9977.67
1529186045091,Business,7949.2,485,EUR,428307,2022-03-31,1448,7401.76
6913548437340,Savings,24040.54,812,USD,422567,2022-06-11,1343,3734.05
9025096166926,FixedDeposit,25180.64,409,USD,412907,2021-12-25,974,5366.32
5884665636237,Checking,9194.99,605,EUR,422272,2023-07-09,719,5435.69
7463680329895,FixedDeposit,16877.8,589,GBP,403125,2024-04-01,1812,6533.05
3894825705442,Savings,15119.46,711,EUR,402672,2020-08-09,2847,6302.12
1336926895882,Checking,18754.85,421,USD,423264,2020-06-19,1034,1984.27
6292379166451,Savings,31628.05,437,USD,428269,2023-04-08,1331,6379.4
6687753334458,Savings,9003.72,620,EUR,407986,2024-02-18,895,8467.36
1440418028910,Savings,18755.41,664,EUR,448410,2023-11-28,1022,8698.38
5405312732733,Checking,30180.31,801,USD,436742,2022-06-20,1088,6004.36
1352471440251,FixedDeposit,12991.95,790,USD,434585,2023-02-12,614,4424.92
5526749491725,FixedDeposit,26954.28,496,GBP,427519,2022-03-06,70,9238.21
6713367020081,Business,44432.75,419,GBP,405361,2023-08-30,932,912.33
7680495398503,Business,47894.07,488,GBP,402392,2022-09-26,2374,3071.2
6891407119351,FixedDeposit,13285.9,392,EUR,411166,2020-06-06,2189,1488.17
7053928551428,Checking,7814.88,660,EUR,435344,2023-10-10,2689,4111.62
5859801253694,Business,48880.48,401,USD,441033,2021-10-15,2752,2475.83
8113028087357,Savings,49951.06,361,GBP,409594,2021-06-23,1161,2710.32
7932876738624,Savings,32026.21,773,GBP,424956,2022-10-08,2635,9963.22
5237962924106,FixedDeposit,9530.65,813,GBP,408511,2022-04-13,2466,2490.57
5483095942788,FixedDeposit,5352.64,470,USD,422151,2020-11-29,1988,7417.79
4156268898462,Checking,20617.29,835,USD,404712,2020-07-06,393,5531.28
3257778019701,Savings,44582.29,791,EUR,447255,2020-12-02,1987,9421.1
9333050197550,Checking,40725.23,582,EUR,421090,2024-06-12,1047,3415.35
9658788768902,FixedDeposit,48785.09,345,GBP,419178,2023-12-31,1301,8600.16
8358860496389,FixedDeposit,17290.63,584,GBP,404285,2024-02-12,227,8165.7
3449574391217,FixedDeposit,22955.64,636,EUR,406461,2020-08-03,531,5105.55
3856158745770,Checking,33187.61,509,EUR,407129,2021-11-21,1375,7903.71
4530881452325,Savings,3525.74,765,EUR,403838,2020-06-11,1495,6563.54
2013398616935,Checking,4985.58,303,GBP,425633,2020-08-04,2443,1098.44
9814044586772,Savings,17194.29,573,GBP,433498,2024-03-11,2171,1499.15
7753490061280,Business,9715.64,691,GBP,413043,2024-02-25,718,3553.53
9679771652618,Savings,33698.33,627,GBP,412011,2023-01-13,223,8444.81
4470771179745,Savings,18383.44,663,GBP,400018,2020-07-24,1749,4518.93
2013503272420,FixedDeposit,2992.05,664,EUR,413466,2024-05-17,1477,5666.04
3315084546685,Business,21054.93,792,USD,403216,2021-07-29,1567,2660.19
2579986615366,Savings,33280.01,617,USD,449504,2021-11-21,1063,3340.3
7777295513865,Checking,39709.0,629,USD,420450,2023-08-26,1666,8615.87
8650462748423,Checking,46087.01,726,GBP,417099,2022-02-25,2545,6297.36
9201505492114,Checking,32577.27,786,GBP,447578,2021-12-28,1918,8331.85
7352625117104,Checking,44488.57,311,USD,417797,2020-09-25,2639,6599.39
8395698396852,Business,46725.83,850,GBP,424358,2021-10-24,1151,9558.53
3028981670058,FixedDeposit,39329.19,820,EUR,405463,2023-03-14,1981,4953.46
7543191238528,Checking,7550.02,689,EUR,409947,2022-06-17,145,8993.1
6692449843852,FixedDeposit,16928.24,436,EUR,413841,2021-09-11,2503,7966.41
8520787981384,Business,3881.19,683,EUR,405637,2021-09-22,1883,5850.59
6323798201016,Checking,24926.63,752,EUR,408055,2023-05-07,2874,7184.01
8983252033760,FixedDeposit,30426.54,623,USD,444820,2022-11-14,1581,8374.1
7956438617400,FixedDeposit,35461.85,522,EUR,444596,2021-11-17,202,2199.35
5039968084942,FixedDeposit,9726.22,425,GBP,410059,2021-09-25,1976,3176.19
8195756823584,Business,45883.04,645,GBP,436116,2021-06-20,686,7609.7
6806040439280,Savings,39691.24,312,EUR,429012,2022-08-25,1138,2664.03
1037760615179,Checking,47425.37,309,GBP,443727,2021-10-19,483,2291.0
1381969975286,Savings,13820.29,359,USD,443200,2024-06-09,1566,7537.76
7254503931731,Business,41131.27,478,EUR,432211,2024-02-04,2494,897.13
8082912615111,Checking,30453.07,348,EUR,438150,2021-11-02,1826,3067.63
1654977792534,FixedDeposit,30613.51,754,EUR,417485,2022-04-23,878,3646.98
6265660511129,Business,5901.94,471,GBP,417152,2020-06-23,2548,2265.02
5912540774120,Business,19791.64,835,USD,416620,2021-08-24,1774,9426.11
1806105513447,FixedDeposit,20948.87,846,GBP,428793,2022-09-27,2400,6045.53
7656838975773,Checking,30382.88,494,EUR,428531,2020-11-19,2478,4484.83
1430265568913,Savings,38504.82,773,GBP,415113,2023-11-17,2767,3222.03
7914313266613,Savings,7619.66,375,GBP,449793,2020-03-17,2806,4952.3
3136101148451,Business,42002.5,437,EUR,402422,2023-04-16,1675,8393.78
7743399060833,FixedDeposit,17327.87,326,EUR,446831,2022-02-08,2219,3397.82
1679596830492,Savings,15656.23,443,GBP,432082,2021-12-06,2862,3335.2
1188885192755,Savings,45421.92,531,USD,411914,2023-05-22,2468,7761.02
2119438164336,Savings,27432.68,677,USD,400338,2023-09-30,1558,9260.97
6952396758739,Savings,2214.85,442,GBP,404282,2020-06-22,1927,8940.94
8529361214691,Checking,33435.09,393,GBP,430490,2023-08-01,1594,8288.36
6551641749917,Business,27275.64,476,EUR,446201,2020-09-23,195,9791.51
1310045100397,Business,38444.55,380,GBP,427815,2024-02-29,304,9724.5
2241443576773,Business,16352.7,464,USD,447700,2020-07-23,215,7108.0
1623825098958,FixedDeposit,33899.7,600,GBP,442681,2020-12-12,276,5622.38
5156545546020,Checking,7039.05,487,GBP,447516,2023-06-15,2322,5959.1
4302881797168,Business,25777.62,469,GBP,420024,2020-11-26,2690,2896.07
2500658719667,Business,16157.13,380,GBP,446064,2023-03-17,184,4894.89
1067178186862,Savings,21163.72,468,EUR,445866,2022-12-29,1664,679.88
7330063327138,Checking,30807.86,470,USD,439331,2021-11-09,2853,3956.87
1315190955343,FixedDeposit,48237.33,413,EUR,442516,2022-03-12,1777,6914.38
1829126373279,FixedDeposit,43714.81,722,USD,402779,2020-07-03,2916,9910.28
6460361825090,Business,1033.52,374,GBP,413607,2020-01-22,2422,4692.88
6579925835598,Business,21273.25,816,EUR,440512,2022-06-19,2808,3155.38
2792107047330,FixedDeposit,15487.47,816,USD,405699,2022-10-28,2348,7704.87
9570109476599,Checking,6088.08,819,GBP,408359,2020-04-08,2322,870.18
7933286460149,Checking,20725.44,595,GBP,420879,2021-07-08,514,3168.47
3405803145879,Checking,48480.36,739,USD,417165,2021-02-03,676,703.49
6337078139893,FixedDeposit,17887.89,321,USD,438509,2021-02-11,2441,7859.59
7221902886404,FixedDeposit,25707.37,311,USD,400270,2022-05-05,2921,7218.66
7633299359698,FixedDeposit,28954.28,385,GBP,420229,2022-09-04,1137,6751.48
2884496829123,Business,9447.55,719,USD,418143,2023-06-16,2469,4935.96
4679589262387,Savings,6190.89,462,GBP,401495,2024-05-24,2074,7292.05
7183469925889,Savings,30743.37,323,EUR,400505,2020-04-14,1161,7584.31
2452335668347,Business,17145.96,807,GBP,406357,2022-07-23,1240,1372.93
5340416991269,Savings,16956.39,564,EUR,437193,2020-04-21,2333,6712.71
5576037522518,Checking,43402.87,344,USD,414858,2022-12-22,759,7470.67
4133385694592,Savings,5574.35,631,GBP,433998,2021-03-28,139,4361.77
7698214902648,Checking,3676.87,429,USD,401851,2020-03-03,1570,689.15
5316024798512,Checking,46283.07,528,USD,441131,2021-04-20,989,5299.22
7300801009855,Business,39939.26,368,GBP,437564,2022-04-08,745,6348.77
2884588308126,FixedDeposit,24199.79,468,EUR,402565,2020-07-14,2131,9858.09
7377315229212,Savings,23122.64,543,EUR,430160,2024-07-07,1987,9201.16
7218259585594,Savings,10132.01,442,USD,433172,2022-05-19,167,6184.03
5864720799030,Checking,39909.75,633,USD,439703,2022-10-12,2656,6356.05
7980277257209,Savings,30357.03,413,EUR,444528,2020-12-15,1751,550.63
2508391800885,Checking,6375.43,726,EUR,443976,2021-10-02,1581,5012.48
9825372003371,FixedDeposit,13362.32,705,EUR,408395,2021-03-28,809,5524.94
7147460319368,Checking,10998.0,508,EUR,434945,2020-10-09,574,9413.17
4798071749912,FixedDeposit,1465.44,555,GBP,407946,2021-06-07,2331,4746.8
1874335459942,Business,4550.23,651,GBP,424952,2020-11-13,1183,3048.25
3327844070008,Business,5392.69,476,USD,401419,2020-10-12,1368,7494.82
3422960250925,FixedDeposit,4948.83,353,GBP,413099,2022-08-17,1111,6316.3
1937171315754,Checking,22124.47,645,GBP,427587,2023-02-06,1324,8006.97
6403483414424,Savings,25564.39,703,EUR,403939,2021-03-13,1858,3503.11
2936250804023,Checking,28189.03,411,EUR,446605,2020-03-17,1479,1299.78
1715076574222,FixedDeposit,4733.13,610,EUR,424931,2020-05-19,1702,2478.9
6361789816107,FixedDeposit,43876.55,797,EUR,428874,2022-10-19,684,4792.11
2245784309678,FixedDeposit,3444.92,637,EUR,401265,2022-03-02,2299,3377.06
9980819062702,Business,13906.43,346,EUR,415620,2022-01-27,959,4581.56
6549146072739,Savings,35831.79,562,GBP,427464,2020-10-10,1363,3402.5
9946809763104,FixedDeposit,41347.59,690,USD,424321,2022-05-13,828,2887.04
8266700470470,FixedDeposit,37333.92,401,GBP,408980,2021-01-05,1606,9915.05
8873026180842,Business,45583.65,320,USD,418518,2021-05-25,2588,5218.94
2271646533355,Business,39384.77,329,USD,410434,2024-03-17,445,9092.44
8159006937156,Business,31590.74,722,GBP,436363,2021-05-25,506,9290.26
5954270004570,Checking,9456.84,346,GBP,408364,2021-09-19,2763,3441.99
2790770760555,Checking,37595.64,532,GBP,406041,2020-08-07,2376,6389.04
3725512256307,Checking,28475.05,449,GBP,424982,2021-03-16,2030,9577.84
6861111794803,Business,31957.64,672,EUR,403069,2024-03-02,2673,6159.47
5570711434609,Savings,20452.36,306,EUR,414578,2022-01-24,885,7666.3
4232084956547,Checking,28203.46,679,USD,443694,2023-08-22,556,4150.83
6011418105869,FixedDeposit,13210.79,697,EUR,431425,2023-05-22,334,6580.88
3161357911940,Savings,44631.78,421,EUR,439700,2022-08-19,2290,2855.02
6882614976659,Business,1564.91,694,EUR,423866,2024-01-25,2165,4944.6
7326224878842,Savings,29169.77,395,GBP,408172,2021-02-05,2065,9397.09
9752520438506,Business,39455.69,844,USD,422653,2024-01-05,1879,3157.43
4418252643631,Savings,41557.12,825,USD,446182,2021-10-07,83,7154.14
2366829467453,Checking,17839.11,418,GBP,425106,2020-06-14,890,1967.89
9617377168967,FixedDeposit,46172.07,326,USD,411846,2023-03-24,1841,5241.15
3133883933270,FixedDeposit,27950.77,781,GBP,407080,2020-08-14,1260,9675.75
9603020635733,Business,39401.97,813,USD,426031,2020-06-25,2744,4802.02
5907308834099,Savings,6388.31,364,USD,440447,2022-03-19,35,5424.21
4533829018348,FixedDeposit,14502.1,660,USD,402466,2021-08-04,384,7417.62
8455435558263,Checking,19814.93,720,EUR,404401,2023-08-10,2390,5984.57
5846036703117,FixedDeposit,35652.92,686,GBP,419341,2022-01-24,1040,7073.14
4101167879802,Savings,24216.15,740,USD,436859,2024-07-01,1019,3926.84
4688021255496,Checking,3166.95,380,GBP,406359,2023-05-11,2562,8910.78
6030277016804,Checking,15652.94,836,USD,417278,2024-06-03,2811,2716.56
2803401559572,Savings,36703.52,736,GBP,448666,2021-03-23,1368,8207.34
2056716200302,Checking,10910.37,411,GBP,432804,2024-01-25,445,9698.93
7734101073025,Checking,30978.93,370,GBP,410148,2023-05-17,1594,3184.75
5882286270196,Business,32505.72,377,GBP,443463,2022-10-29,53,6183.45
7819472169912,Checking,39682.34,531,GBP,447704,2021-12-02,1996,6302.46
4765984353223,Savings,48679.05,720,GBP,417542,2020-02-10,1216,6920.73
2649360771983,Savings,13609.97,435,EUR,432466,2022-03-21,414,3741.17
2930546516056,Checking,44572.89,426,EUR,409210,2022-01-15,1966,2318.51
3308153935786,Business,36884.93,512,GBP,440433,2021-01-02,2424,5692.26
8809688140267,Business,33369.75,541,USD,404996,2022-12-11,108,3534.45
7214013613081,Savings,19023.57,584,USD,418703,2021-11-16,1744,9355.45
7387495528931,Checking,22809.73,338,USD,440675,2022-05-20,2939,2800.01
2735620467593,FixedDeposit,2202.56,732,GBP,444778,2023-01-21,1555,6845.64
6971989772283,FixedDeposit,49399.71,339,EUR,414752,2022-05-08,2539,9633.47
1626573256415,Checking,29578.49,749,USD,426525,2021-12-13,2178,2944.15
